,Unnamed: 0,user_name,raw_timestamp_part_1,raw_timestamp_part_2,cvtd_timestamp,new_window,num_window,roll_belt,pitch_belt,yaw_belt,total_accel_belt,kurtosis_roll_belt,kurtosis_picth_belt,kurtosis_yaw_belt,skewness_roll_belt,skewness_roll_belt.1,skewness_yaw_belt,max_roll_belt,max_picth_belt,max_yaw_belt,min_roll_belt,min_pitch_belt,min_yaw_belt,amplitude_roll_belt,amplitude_pitch_belt,amplitude_yaw_belt,var_total_accel_belt,avg_roll_belt,stddev_roll_belt,var_roll_belt,avg_pitch_belt,stddev_pitch_belt,var_pitch_belt,avg_yaw_belt,stddev_yaw_belt,var_yaw_belt,gyros_belt_x,gyros_belt_y,gyros_belt_z,accel_belt_x,accel_belt_y,accel_belt_z,magnet_belt_x,magnet_belt_y,magnet_belt_z,roll_arm,pitch_arm,yaw_arm,total_accel_arm,var_accel_arm,avg_roll_arm,stddev_roll_arm,var_roll_arm,avg_pitch_arm,stddev_pitch_arm,var_pitch_arm,avg_yaw_arm,stddev_yaw_arm,var_yaw_arm,gyros_arm_x,gyros_arm_y,gyros_arm_z,accel_arm_x,accel_arm_y,accel_arm_z,magnet_arm_x,magnet_arm_y,magnet_arm_z,kurtosis_roll_arm,kurtosis_picth_arm,kurtosis_yaw_arm,skewness_roll_arm,skewness_pitch_arm,skewness_yaw_arm,max_roll_arm,max_picth_arm,max_yaw_arm,min_roll_arm,min_pitch_arm,min_yaw_arm,amplitude_roll_arm,amplitude_pitch_arm,amplitude_yaw_arm,roll_dumbbell,pitch_dumbbell,yaw_dumbbell,kurtosis_roll_dumbbell,kurtosis_picth_dumbbell,kurtosis_yaw_dumbbell,skewness_roll_dumbbell,skewness_pitch_dumbbell,skewness_yaw_dumbbell,max_roll_dumbbell,max_picth_dumbbell,max_yaw_dumbbell,min_roll_dumbbell,min_pitch_dumbbell,min_yaw_dumbbell,amplitude_roll_dumbbell,amplitude_pitch_dumbbell,amplitude_yaw_dumbbell,total_accel_dumbbell,var_accel_dumbbell,avg_roll_dumbbell,stddev_roll_dumbbell,var_roll_dumbbell,avg_pitch_dumbbell,stddev_pitch_dumbbell,var_pitch_dumbbell,avg_yaw_dumbbell,stddev_yaw_dumbbell,var_yaw_dumbbell,gyros_dumbbell_x,gyros_dumbbell_y,gyros_dumbbell_z,accel_dumbbell_x,accel_dumbbell_y,accel_dumbbell_z,magnet_dumbbell_x,magnet_dumbbell_y,magnet_dumbbell_z,roll_forearm,pitch_forearm,yaw_forearm,kurtosis_roll_forearm,kurtosis_picth_forearm,kurtosis_yaw_forearm,skewness_roll_forearm,skewness_pitch_forearm,skewness_yaw_forearm,max_roll_forearm,max_picth_forearm,max_yaw_forearm,min_roll_forearm,min_pitch_forearm,min_yaw_forearm,amplitude_roll_forearm,amplitude_pitch_forearm,amplitude_yaw_forearm,total_accel_forearm,var_accel_forearm,avg_roll_forearm,stddev_roll_forearm,var_roll_forearm,avg_pitch_forearm,stddev_pitch_forearm,var_pitch_forearm,avg_yaw_forearm,stddev_yaw_forearm,var_yaw_forearm,gyros_forearm_x,gyros_forearm_y,gyros_forearm_z,accel_forearm_x,accel_forearm_y,accel_forearm_z,magnet_forearm_x,magnet_forearm_y,magnet_forearm_z,classe
181,182,pedro,1323094969,960321,05/12/2011 14:22,no,46,128.0,28.8,0.67,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.45,-0.03,-0.44,-43,69,-185,-1,566,-408,-172.0,-9.22,146.0,25,,,,,,,,,,,-0.05,-0.06,0.03,-218,-70,-87,-435,360,469,,,,,,,,,,,,,,,,-42.84574286,-1.122910524,114.2172102,,,,,,,,,,,,,,,,9,,,,,,,,,,,0.35,0.06,-0.03,-1,-37,81,459,-583,-48.0,82.6,-0.9,106.0,,,,,,,,,,,,,,,,35,,,,,,,,,,,0.08,0.0,-0.02,152,240,-184,-148,746.0,651.0,A
182,183,pedro,1323094970,88326,05/12/2011 14:22,no,47,128.0,28.6,0.78,20,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,-0.03,-0.44,-44,68,-183,1,565,-392,-172.0,-9.22,146.0,25,,,,,,,,,,,-0.06,-0.03,-0.03,-216,-73,-88,-436,355,446,,,,,,,,,,,,,,,,-42.45143963,22.28477886,108.4418031,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.48,-0.03,-0.15,22,-41,88,458,-586,-45.0,82.5,-0.77,106.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.16,-0.05,-0.05,158,227,-183,-149,754.0,657.0,A
183,184,pedro,1323094970,88382,05/12/2011 14:22,no,47,128.0,28.6,0.86,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,-0.03,-0.44,-46,69,-184,-2,568,-407,-172.0,-9.19,146.0,25,,,,,,,,,,,-0.06,-0.02,-0.02,-215,-73,-88,-438,361,455,,,,,,,,,,,,,,,,-37.6742285,23.44968017,112.0619456,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.45,-0.1,-0.18,24,-38,93,454,-584,-49.0,82.5,-0.69,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.16,-0.05,0.02,152,227,-186,-151,751.0,651.0,A
184,185,pedro,1323094970,100232,05/12/2011 14:22,no,47,128.0,28.5,0.91,20,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39,-0.02,-0.44,-45,69,-183,4,567,-404,-172.0,-9.16,146.0,25,,,,,,,,,,,-0.06,-0.02,-0.02,-215,-74,-91,-441,356,447,,,,,,,,,,,,,,,,-40.92809354,15.43656415,113.0044707,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.43,-0.14,-0.2,17,-44,100,456,-585,-49.0,82.6,-0.64,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.18,-0.03,0.03,156,232,-185,-151,755.0,650.0,A
185,186,pedro,1323094970,100314,05/12/2011 14:22,no,47,128.0,28.5,0.95,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39,-0.02,-0.44,-44,68,-184,5,561,-399,-172.0,-9.13,145.0,25,,,,,,,,,,,-0.06,0.0,-0.02,-215,-73,-89,-429,362,461,,,,,,,,,,,,,,,,-48.64626212,13.0229409,106.4200986,,,,,,,,,,,,,,,,12,,,,,,,,,,,0.43,-0.16,-0.28,15,-54,101,458,-586,-44.0,82.6,-0.58,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.22,-0.03,0.0,153,230,-188,-148,751.0,646.0,A
186,187,pedro,1323094970,104275,05/12/2011 14:22,no,47,129.0,28.4,0.98,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,-0.02,-0.43,-45,70,-186,3,567,-384,-172.0,-9.1,145.0,25,,,,,,,,,,,-0.06,-0.02,-0.03,-219,-77,-87,-434,363,450,,,,,,,,,,,,,,,,-43.26190002,17.55883586,109.9336377,,,,,,,,,,,,,,,,12,,,,,,,,,,,0.43,-0.18,-0.36,20,-48,102,456,-584,-49.0,82.7,-0.56,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.24,0.0,-0.02,146,227,-190,-150,756.0,643.0,A
187,188,pedro,1323094970,280368,05/12/2011 14:22,no,47,129.0,28.2,1.3,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.03,-0.46,-46,69,-187,7,565,-404,-173.0,-8.79,144.0,25,,,,,,,,,,,-0.06,-0.03,-0.08,-217,-79,-87,-430,358,452,,,,,,,,,,,,,,,,-48.55030681,7.265442432,107.8937096,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.43,-0.19,-0.26,7,-45,85,461,-576,-46.0,82.2,-0.69,107.0,,,,,,,,,,,,,,,,35,,,,,,,,,,,0.06,0.0,-0.11,156,235,-198,-150,749.0,664.0,A
188,189,pedro,1323094970,300333,05/12/2011 14:22,no,47,129.0,28.2,1.32,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.03,-0.44,-43,69,-184,6,568,-390,-173.0,-8.75,144.0,25,,,,,,,,,,,-0.08,-0.05,-0.07,-218,-79,-88,-434,357,447,,,,,,,,,,,,,,,,-40.43208654,9.583718772,115.3964837,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.45,-0.21,-0.3,9,-37,86,463,-578,-45.0,82.1,-0.72,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.06,0.02,-0.11,149,230,-196,-148,746.0,656.0,A
189,190,pedro,1323094970,300383,05/12/2011 14:22,no,47,129.0,28.1,1.39,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,-0.03,-0.46,-44,71,-183,1,565,-395,-173.0,-8.7,144.0,25,,,,,,,,,,,-0.08,-0.03,-0.05,-216,-80,-88,-432,360,449,,,,,,,,,,,,,,,,-32.87926915,14.52588487,120.9101312,,,,,,,,,,,,,,,,9,,,,,,,,,,,0.47,-0.22,-0.3,13,-29,84,467,-578,-51.0,82.0,-0.79,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.06,0.05,-0.1,150,229,-197,-154,759.0,657.0,A
190,191,pedro,1323094970,316352,05/12/2011 14:22,no,47,129.0,28.1,1.45,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,-0.03,-0.46,-45,69,-185,5,569,-400,-174.0,-8.65,144.0,25,,,,,,,,,,,-0.08,-0.05,-0.05,-217,-77,-87,-425,353,450,,,,,,,,,,,,,,,,-27.65777757,20.90487645,122.0712331,,,,,,,,,,,,,,,,9,,,,,,,,,,,0.47,-0.22,-0.26,19,-25,86,470,-568,-49.0,81.9,-0.83,107.0,,,,,,,,,,,,,,,,35,,,,,,,,,,,0.05,0.03,-0.1,154,229,-197,-147,748.0,659.0,A
191,192,pedro,1323094970,316422,05/12/2011 14:22,no,47,129.0,28.1,1.5,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,-0.03,-0.48,-47,69,-187,2,570,-399,-174.0,-8.63,144.0,25,,,,,,,,,,,-0.06,-0.05,-0.08,-215,-77,-87,-430,362,449,,,,,,,,,,,,,,,,-24.47814054,21.08562974,124.4842447,,,,,,,,,,,,,,,,9,,,,,,,,,,,0.45,-0.19,-0.21,19,-22,86,472,-577,-37.0,81.9,-0.84,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.05,0.0,-0.08,155,229,-194,-146,751.0,659.0,A
192,193,pedro,1323094970,336320,05/12/2011 14:22,no,47,129.0,28.1,1.59,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.03,-0.46,-47,69,-185,9,563,-388,-174.0,-8.55,144.0,25,,,,,,,,,,,-0.08,-0.08,-0.08,-216,-77,-88,-425,355,449,,,,,,,,,,,,,,,,-34.77387824,16.04244826,118.4938874,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.43,-0.13,-0.13,15,-32,87,479,-573,-39.0,81.9,-0.86,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.1,0.02,-0.03,152,229,-192,-147,749.0,656.0,A
193,194,pedro,1323094970,348319,05/12/2011 14:22,no,47,129.0,28.1,1.63,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.03,-0.44,-44,69,-184,0,564,-400,-174.0,-8.48,144.0,25,,,,,,,,,,,-0.1,-0.08,-0.07,-215,-77,-85,-429,359,452,,,,,,,,,,,,,,,,-37.20402256,15.02480607,116.6765307,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.43,-0.13,-0.13,14,-34,86,474,-566,-52.0,81.9,-0.88,107.0,,,,,,,,,,,,,,,,35,,,,,,,,,,,0.11,0.02,-0.03,154,231,-194,-152,750.0,654.0,A
194,195,pedro,1323094970,376276,05/12/2011 14:22,no,47,129.0,28.1,1.65,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.03,-0.44,-44,69,-185,-3,567,-400,-174.0,-8.42,144.0,25,,,,,,,,,,,-0.1,-0.08,-0.03,-217,-78,-86,-432,357,451,,,,,,,,,,,,,,,,-37.63476913,10.52014379,117.8584684,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.45,-0.13,-0.16,10,-35,88,475,-569,-35.0,81.9,-0.87,107.0,,,,,,,,,,,,,,,,35,,,,,,,,,,,0.13,0.0,-0.02,158,233,-193,-144,751.0,661.0,A
195,196,pedro,1323094970,465339,05/12/2011 14:22,no,47,129.0,28.0,1.71,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,-0.03,-0.46,-46,69,-183,6,567,-401,-174.0,-8.26,144.0,25,,,,,,,,,,,-0.11,-0.1,0.02,-215,-77,-88,-429,357,452,,,,,,,,,,,,,,,,-32.52143936,1.101787632,124.5381518,,,,,,,,,,,,,,,,9,,,,,,,,,,,0.48,-0.13,-0.15,1,-29,86,477,-569,-29.0,82.0,-0.84,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.14,0.0,0.0,152,229,-191,-141,751.0,658.0,A
196,197,pedro,1323094970,548317,05/12/2011 14:22,no,47,129.0,28.0,1.77,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,-0.03,-0.43,-45,70,-183,-2,567,-388,-174.0,-8.05,144.0,25,,,,,,,,,,,-0.14,-0.08,0.02,-219,-76,-85,-424,359,457,,,,,,,,,,,,,,,,-27.18662723,4.476989256,129.5082719,,,,,,,,,,,,,,,,9,,,,,,,,,,,0.48,-0.13,-0.05,4,-24,86,476,-574,-39.0,82.0,-0.8,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.16,-0.02,0.0,148,232,-191,-149,759.0,658.0,A
197,198,pedro,1323094970,548368,05/12/2011 14:22,no,47,129.0,28.0,1.85,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,-0.03,-0.43,-46,69,-183,7,565,-400,-174.0,-7.93,144.0,25,,,,,,,,,,,-0.13,-0.06,0.02,-217,-78,-84,-435,361,443,,,,,,,,,,,,,,,,-36.14756337,7.508824506,120.0894639,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.48,-0.13,-0.03,7,-33,87,475,-574,-40.0,82.1,-0.79,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.14,0.0,0.02,155,233,-188,-149,750.0,658.0,A
198,199,pedro,1323094970,588317,05/12/2011 14:22,no,47,129.0,28.0,1.92,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,-0.03,-0.44,-49,70,-182,6,563,-405,-175.0,-7.68,143.0,25,,,,,,,,,,,-0.14,-0.05,-0.05,-212,-76,-89,-424,352,450,,,,,,,,,,,,,,,,-47.31322066,16.47883874,106.522752,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.5,-0.14,-0.08,18,-50,96,478,-567,-35.0,82.2,-0.7,107.0,,,,,,,,,,,,,,,,35,,,,,,,,,,,0.14,-0.03,-0.02,154,238,-189,-146,753.0,662.0,A
199,200,pedro,1323094970,596375,05/12/2011 14:22,no,47,129.0,28.0,1.92,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,-0.03,-0.46,-48,69,-185,5,567,-401,-175.0,-7.59,143.0,25,,,,,,,,,,,-0.13,-0.05,-0.08,-214,-74,-88,-431,358,455,,,,,,,,,,,,,,,,-40.37061302,21.1695613,110.907104,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.5,-0.14,-0.11,23,-43,98,471,-566,-33.0,82.2,-0.62,107.0,,,,,,,,,,,,,,,,35,,,,,,,,,,,0.16,-0.05,-0.02,156,237,-188,-151,755.0,665.0,A
200,201,pedro,1323094970,636325,05/12/2011 14:22,no,47,129.0,28.0,1.97,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.03,-0.46,-44,68,-187,9,565,-390,-175.0,-7.39,143.0,25,,,,,,,,,,,-0.11,-0.05,-0.08,-216,-75,-90,-422,362,445,,,,,,,,,,,,,,,,-32.23723077,17.79833095,119.9385741,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.48,-0.14,-0.11,19,-34,100,473,-561,-32.0,82.2,-0.39,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.14,-0.1,-0.02,153,229,-186,-152,757.0,657.0,A
201,202,pedro,1323094970,772291,05/12/2011 14:22,no,47,129.0,28.0,2.09,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.03,-0.44,-47,68,-187,4,564,-408,-175.0,-7.15,143.0,25,,,,,,,,,,,-0.1,-0.05,-0.02,-219,-74,-88,-426,361,454,,,,,,,,,,,,,,,,-33.62702056,14.18907058,120.3605401,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.45,-0.14,-0.11,15,-35,99,486,-561,-22.0,82.1,-0.26,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.18,0.03,-0.1,160,227,-188,-156,755.0,658.0,A
202,203,pedro,1323094970,800304,05/12/2011 14:22,no,47,129.0,28.0,2.12,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.03,-0.43,-43,68,-186,2,564,-387,-175.0,-7.08,143.0,25,,,,,,,,,,,-0.06,-0.06,-0.03,-217,-74,-89,-429,363,449,,,,,,,,,,,,,,,,-38.08890352,12.75215819,116.7015415,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.48,-0.1,-0.25,13,-38,94,479,-563,-20.0,82.0,-0.21,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.16,-0.02,-0.05,148,227,-187,-153,754.0,664.0,A
203,204,pedro,1323094970,852304,05/12/2011 14:22,no,47,129.0,27.9,2.2,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,-0.03,-0.44,-45,70,-186,5,569,-400,-176.0,-7.03,143.0,25,,,,,,,,,,,-0.08,-0.05,-0.03,-215,-77,-90,-428,360,456,,,,,,,,,,,,,,,,-32.6935205,16.12691755,120.3548899,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.48,-0.08,-0.26,16,-32,93,482,-563,-20.0,82.0,-0.23,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.14,0.02,-0.05,153,230,-187,-155,753.0,666.0,A
204,205,pedro,1323094970,852347,05/12/2011 14:22,no,47,129.0,27.9,2.25,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,-0.03,-0.44,-46,70,-187,6,563,-398,-176.0,-7.01,143.0,25,,,,,,,,,,,-0.06,-0.05,-0.03,-214,-77,-91,-427,363,452,,,,,,,,,,,,,,,,-28.37212206,14.04260799,125.2476451,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.47,-0.1,-0.28,14,-28,95,485,-566,-17.0,81.9,-0.27,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.11,0.03,-0.08,156,233,-185,-152,751.0,667.0,A
205,206,pedro,1323094970,884319,05/12/2011 14:22,no,47,129.0,27.9,2.3,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,-0.05,-0.44,-46,69,-186,4,563,-405,-176.0,-7.0,143.0,25,,,,,,,,,,,-0.05,-0.05,-0.05,-215,-76,-87,-418,364,455,,,,,,,,,,,,,,,,-23.84574407,11.8378286,130.3542142,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.47,-0.1,-0.26,12,-24,98,477,-562,-22.0,81.8,-0.32,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.11,0.05,-0.13,160,233,-184,-155,752.0,675.0,A
206,207,pedro,1323094970,884376,05/12/2011 14:22,no,47,129.0,27.9,2.32,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,-0.03,-0.44,-47,69,-186,3,564,-399,-176.0,-7.03,143.0,25,,,,,,,,,,,-0.02,-0.05,-0.05,-216,-77,-90,-426,360,454,,,,,,,,,,,,,,,,-29.69769938,12.13865161,124.8553952,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.47,-0.1,-0.23,12,-29,94,479,-563,-25.0,81.7,-0.32,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.14,0.0,-0.13,154,226,-183,-159,754.0,671.0,A
207,208,pedro,1323094970,940347,05/12/2011 14:22,no,47,129.0,27.9,2.35,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.03,-0.44,-47,71,-183,6,569,-407,-176.0,-7.04,142.0,25,,,,,,,,,,,-0.03,-0.05,-0.07,-213,-79,-92,-425,366,454,,,,,,,,,,,,,,,,-31.68858092,10.06890624,123.7223996,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.47,-0.08,-0.23,10,-31,94,483,-562,-23.0,81.6,-0.31,107.0,,,,,,,,,,,,,,,,33,,,,,,,,,,,0.14,0.0,-0.1,150,220,-184,-149,752.0,677.0,A
208,209,pedro,1323094970,940441,05/12/2011 14:22,no,47,129.0,27.9,2.35,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.03,-0.46,-48,70,-186,7,565,-405,-8.81,15.9,10.7,3,,,,,,,,,,,0.5,0.4,-0.43,-3,-12,23,-418,319,494,,,,,,,,,,,,,,,,-26.58608945,12.22910194,127.6906541,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.47,-0.05,-0.2,13,-28,102,479,-565,-14.0,81.6,-0.33,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.14,0.02,-0.03,158,225,-181,-160,754.0,674.0,A
209,210,pedro,1323094970,968279,05/12/2011 14:22,yes,47,129.0,27.9,2.35,21,-1.122273,19.810708,#DIV/0!,-0.177846,-4.575081,#DIV/0!,2.4,21.0,-1.1,0.8,20.0,-1.1,1.59,1.0,0.0000,0.0,128.9,0.3,0.1,28.1,0.2,0.0,1.7,0.5,0.24,-0.43,-0.03,-0.44,-48,71,-186,6,567,-395,-8.6,15.4,10.0,3,21.0222,-166.5869,34.4585,1187.3854,-7.1253,5.0294,25.2946,137.9933,27.8577,776.052,-0.26,-0.24,0.13,-3,-11,24,-416,309,496,18.71915,19.75148,19.81071,4.39449,-4.56524,-4.57508,15.9,146.0,25.0,-9.3,10.0,3.0,25.15,136.0,22.0,-28.8,16.1,123.9,-0.6179,-0.4068,#DIV/0!,-0.3438,-0.4131,#DIV/0!,23.4,134.3,-0.6,1.1,99.3,-0.6,22.35,35.02,0.0,11,0.6545,-35.2699,8.2509,68.0775,12.9422,6.0945,37.1431,118.7156,7.9148,62.6436,0.47,-0.03,-0.18,17,-30,100,480,-563,-22.0,81.6,-0.36,107.0,-1.3144,19.8107,#DIV/0!,0.4102,-4.5751,#DIV/0!,-0.2,107.0,-1.3,-0.9,106.0,-1.3,0.67,1.0,0.00,34,0.26768,82.12889,0.31088,0.09665,-0.59022,0.22372,0.05005,106.95556,0.20841,0.04343,0.18,0.03,-0.03,158,228,-184,-153,753.0,673.0,A
210,211,pedro,1323094971,16294,05/12/2011 14:22,no,48,129.0,27.9,2.39,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.03,-0.46,-47,70,-183,3,573,-404,-8.36,14.6,8.83,3,,,,,,,,,,,-0.24,-0.24,0.13,-5,-12,21,-423,317,493,,,,,,,,,,,,,,,,-30.88789615,15.2586839,122.4015434,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.47,-0.05,-0.2,16,-32,99,477,-565,-10.0,81.6,-0.36,108.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.21,0.02,-0.02,156,229,-183,-154,756.0,677.0,A
211,212,pedro,1323094971,44300,05/12/2011 14:22,no,48,129.0,27.9,2.4,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.03,-0.46,-46,68,-184,2,560,-387,-8.14,13.9,7.58,3,,,,,,,,,,,-0.24,-0.24,0.11,-5,-12,23,-419,313,505,,,,,,,,,,,,,,,,-30.17074541,12.1012718,124.4290135,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.45,-0.05,-0.21,13,-32,102,476,-567,-27.0,81.6,-0.32,108.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.21,-0.02,-0.02,153,229,-183,-159,758.0,676.0,A
212,213,pedro,1323094971,56346,05/12/2011 14:22,no,48,129.0,28.0,2.45,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.03,-0.44,-45,70,-183,2,569,-406,-7.92,13.2,6.35,3,,,,,,,,,,,-0.26,-0.24,0.13,-2,-12,24,-416,316,493,,,,,,,,,,,,,,,,-34.13867407,9.580194295,121.5155516,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.47,-0.05,-0.21,10,-35,98,479,-565,-20.0,81.7,-0.26,108.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.19,-0.03,-0.02,153,229,-183,-163,765.0,677.0,A
213,214,pedro,1323094971,136276,05/12/2011 14:22,no,48,129.0,27.9,2.46,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.03,-0.44,-45,68,-188,4,572,-399,-7.41,11.8,3.93,3,,,,,,,,,,,-0.26,-0.24,0.15,-2,-8,24,-417,313,500,,,,,,,,,,,,,,,,-25.91760456,12.37114137,128.237027,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.48,-0.06,-0.26,13,-27,101,480,-563,-9.0,81.6,-0.25,108.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.11,0.03,-0.1,150,232,-184,-156,759.0,676.0,A
214,215,pedro,1323094971,148321,05/12/2011 14:22,no,48,129.0,27.9,2.51,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.03,-0.44,-49,69,-183,4,571,-387,-7.2,11.2,2.71,2,,,,,,,,,,,-0.24,-0.26,0.11,-1,-10,22,-420,321,499,,,,,,,,,,,,,,,,-24.35674266,10.63133197,130.4169465,,,,,,,,,,,,,,,,11,,,,,,,,,,,0.47,-0.1,-0.23,11,-25,100,475,-568,-16.0,81.4,-0.33,108.0,,,,,,,,,,,,,,,,35,,,,,,,,,,,0.1,0.06,-0.15,157,235,-186,-154,765.0,691.0,A
215,216,pedro,1323094971,148374,05/12/2011 14:22,no,48,129.0,28.0,2.57,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.03,-0.44,-46,70,-184,-2,567,-388,-6.99,10.6,1.47,3,,,,,,,,,,,-0.22,-0.26,0.13,-3,-12,24,-417,319,490,,,,,,,,,,,,,,,,-32.01352092,9.850136518,123.4807369,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.45,-0.11,-0.18,10,-32,96,479,-567,-10.0,81.3,-0.4,108.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,0.06,0.05,-0.16,146,230,-186,-152,759.0,678.0,A
216,217,pedro,1323094971,232309,05/12/2011 14:22,no,48,129.0,28.0,2.61,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.03,-0.46,-46,69,-184,1,569,-389,-6.61,9.48,-1.12,3,,,,,,,,,,,-0.21,-0.24,0.15,-5,-11,24,-419,317,496,,,,,,,,,,,,,,,,-41.30257816,16.72049092,112.1293364,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.51,-0.13,-0.36,17,-41,92,479,-565,-18.0,80.9,-0.62,107.0,,,,,,,,,,,,,,,,34,,,,,,,,,,,-0.02,0.08,-0.23,155,229,-186,-157,764.0,683.0,A
217,218,pedro,1323094971,254115,05/12/2011 14:22,no,48,129.0,28.0,2.61,21,,,,,,,,,,,,,,,,,,,,,,,,,,-0.45,-0.03,-0.44,-46,69,-185,9,571,-400,-6.13,8.45,-3.72,3,,,,,,,,,,,-0.22,-0.24,0.16,-5,-8,24,-420,319,507,,,,,,,,,,,,,,,,-23.56194865,23.56194865,123.434269,,,,,,,,,,,,,,,,10,,,,,,,,,,,0.5,-0.11,-0.33,23,-23,93,478,-565,-10.0,80.5,-0.81,107.0,,,,,,,,,,,,,,,,33,,,,,,,,,,,0.1,0.06,-0.18,165,211,-178,-152,762.0,687.0,A
